1:0:D3:106:3:85:C00000:0:0:0:	Sky Sport Bundesliga 2
1:0:19:10B:6:85:C00000:0:0:0:	Sky Sport Bundesliga 2 HD
1:0:D3:110:2:85:C00000:0:0:0:	Sky Sport Bundesliga 3
1:0:19:115:D:85:C00000:0:0:0:	Sky Sport Bundesliga 3 HD
1:0:D3:11A:2:85:C00000:0:0:0:	Sky Sport Bundesliga 4
1:0:19:11F:C:85:C00000:0:0:0:	Sky Sport Bundesliga 4 HD
1:0:D3:124:3:85:C00000:0:0:0:	Sky Sport Bundesliga 5
1:0:19:129:9:85:C00000:0:0:0:	Sky Sport Bundesliga 5 HD
1:0:D3:12E:3:85:C00000:0:0:0:	Sky Sport Bundesliga 6
1:0:19:133:4:85:C00000:0:0:0:	Sky Sport Bundesliga 6 HD
1:0:D3:138:3:85:C00000:0:0:0:	Sky Sport Bundesliga 7
1:0:19:13D:2:85:C00000:0:0:0:	Sky Sport Bundesliga 7 HD
1:0:D3:142:3:85:C00000:0:0:0:	Sky Sport Bundesliga 8
1:0:19:147:6:85:C00000:0:0:0:	Sky Sport Bundesliga 8 HD
1:0:D3:14C:2:85:C00000:0:0:0:	Sky Sport Bundesliga 9
1:0:19:151:10:85:C00000:0:0:0:	Sky Sport Bundesliga 9 HD
1:0:1F:228:10:85:C00000:0:0:0:	Sky Sport Bundesliga UHD
1:0:1:25:F:85:C00000:0:0:0:	Sky Sport News
1:0:19:6C:C:85:C00000:0:0:0:	Sky Sport News HD
1:0:1F:229:10:85:C00000:0:0:0:	Sky Sport UHD
1:0:16:1F4B:CA1:3:EB0000:0:0:0:	Skylink Ochutnavka
1:0:19:1F4B:CA1:3:EB0000:0:0:0:	Skylink Ochutnavka
1:0:16:339D:C89:3:EB0000:0:0:0:	Slagr 2
1:0:1:1331:CA2:3:EB0000:0:0:0:	Slagr TV
1:0:1:2760:402:1:C00000:0:0:0:	Sonlife Broadcasting Network
1:0:1:20:21:85:C00000:0:0:0:	Sonnenklar TV
1:0:19:1518:455:1:C00000:0:0:0:	sonnenklar.TV HD
1:0:16:5278:41D:1:C00000:0:0:0:	SOPHIA TV
1:0:1:4E3D:C85:3:EB0000:0:0:0:	SOS Kanal Plus
1:0:1:293:5:85:C00000:0:0:0:	Sparhandy TV
1:0:1:2E:21:85:C00000:0:0:0:	Sparhandy TV 2
1:0:19:2776:409:1:C00000:0:0:0:	Sparhandy TV 2 HD
1:0:19:310:C94:3:EB0000:0:0:0:	Spektrum HD
1:0:19:89:10:85:C00000:0:0:0:	Spiegel Geschichte HD
1:0:16:31:D:85:C00000:0:0:0:	Spiegel TV Wissen
1:0:16:36F9:C8C:3:EB0000:0:0:0:	Spike 24
1:0:19:334B:C93:3:EB0000:0:0:0:	Sport 1 HD
1:0:19:318:C94:3:EB0000:0:0:0:	Sport 2 HD
1:0:16:319:C94:3:EB0000:0:0:0:	Sport 5
1:0:1:384:21:85:C00000:0:0:0:	SPORT1
1:0:19:1581:41F:1:C00000:0:0:0:	SPORT1 HD
1:0:19:1018:451:35:C00000:0:0:0:	sportdigital HD
1:0:1:6F46:445:1:C00000:0:0:0:	SR Fernsehen
1:0:19:288A:40F:1:C00000:0:0:0:	SR Fernsehen HD
1:0:1:4E2C:C8B:3:EB0000:0:0:0:	Star TV
1:0:1:36:7:85:C00000:0:0:0:	StarParadies
1:0:16:3403:3ED:1:C00000:0:0:0:	Starparadies A
1:0:1:33AA:3EB:1:C00000:0:0:0:	Starparadies AT
1:0:16:320:C:85:C00000:0:0:0:	STEST1
1:0:16:321:C:85:C00000:0:0:0:	STEST2
1:0:19:30F:C94:3:EB0000:0:0:0:	Stingray Brava HD
1:0:16:30D:C94:3:EB0000:0:0:0:	Stingray CMusic
1:0:16:30E:C94:3:EB0000:0:0:0:	Stingray CMusic CZ
1:0:1:141A:403:1:C00000:0:0:0:	STS Int
1:0:1:4E28:C85:3:EB0000:0:0:0:	Studio B
1:0:19:1329:CA2:3:EB0000:0:0:0:	STV1 HD
1:0:19:132A:CA2:3:EB0000:0:0:0:	STV2 HD
1:0:1:4E77:C86:3:EB0000:0:0:0:	Sundance
1:0:1:76A5:41E:1:C00000:0:0:0:	SUNDANCE TV
1:0:19:200D:430:1:C00000:0:0:0:	SUNDANCE TV
1:0:1:2F08:441:1:C00000:0:0:0:	SUPER RTL
1:0:1:708F:443:1:C00000:0:0:0:	SUPER RTL A
1:0:19:2E9B:411:1:C00000:0:0:0:	SUPER RTL HD
1:0:1:4E23:C8B:3:EB0000:0:0:0:	Superstar TV HD
1:0:19:283F:3FB:1:C00000:0:0:0:	SWR BW HD
1:0:1:6DD1:44D:1:C00000:0:0:0:	SWR Fernsehen BW
1:0:1:6E47:431:1:C00000:0:0:0:	SWR Fernsehen RP
1:0:19:2840:3FB:1:C00000:0:0:0:	SWR RP HD
1:0:1:7796:424:1:C00000:0:0:0:	SYFY
1:0:19:7E:C:85:C00000:0:0:0:	SYFY HD
1:0:19:74CD:3F8:1:C00000:0:0:0:	SYFY HD
1:0:19:1328:CA2:3:EB0000:0:0:0:	TA3 HD
1:0:1:7031:41B:1:C00000:0:0:0:	tagesschau24
1:0:19:2887:40F:1:C00000:0:0:0:	tagesschau24 HD
1:0:1:7A49:410:1:C00000:0:0:0:	TBN Espana
1:0:1:76C7:40E:1:C00000:0:0:0:	TCM
1:0:19:26AE:43E:1:C00000:0:0:0:	TCM CINEMA
1:0:19:7885:414:1:C00000:0:0:0:	TCM HD
1:0:1:33:21:85:C00000:0:0:0:	TELE 5
1:0:19:1519:455:1:C00000:0:0:0:	TELE 5 HD
1:0:19:152D:455:1:C00000:0:0:0:	TELE 5 HD Austria
1:0:1:77C3:40A:1:C00000:0:0:0:	TELECINCO
1:0:19:7536:426:1:C00000:0:0:0:	TELECINCO HD
1:0:1:76CC:40E:1:C00000:0:0:0:	TELEDEPORTE
1:0:1:1485:C98:3:EB0000:0:0:0:	TELEIPPICA 1
1:0:1:1486:C98:3:EB0000:0:0:0:	TELEIPPICA 2
1:0:1:7A48:410:1:C00000:0:0:0:	TELESUR
1:0:1:18EC:3F4:1:C00000:0:0:0:	TELESUR HD
1:0:19:24C3:43C:1:C00000:0:0:0:	TELETOON+
1:0:19:24C4:43C:1:C00000:0:0:0:	TELETOON+1
1:0:1:7691:41E:1:C00000:0:0:0:	TEST M1234
1:0:1:75DD:422:1:C00000:0:0:0:	TEST TÉCNICO
1:0:1F:1450:40D:1:C00000:0:0:0:	Test UHD1
1:0:1F:145F:40D:1:C00000:0:0:0:	Test UHD2
1:0:1F:145A:40D:1:C00000:0:0:0:	Test UHD3
1:0:1:7036:41B:1:C00000:0:0:0:	Test-R
1:0:1:75DE:422:1:C00000:0:0:0:	TEST_CSD1
1:0:1:75DF:422:1:C00000:0:0:0:	TEST_CSD2
1:0:1:75E0:422:1:C00000:0:0:0:	TEST_CSD3
1:0:1:75E1:422:1:C00000:0:0:0:	TEST_CSD4
1:0:1:75E2:422:1:C00000:0:0:0:	TEST_CSD5
1:0:19:26B1:43E:1:C00000:0:0:0:	TEVA
1:0:19:2460:440:1:C00000:0:0:0:	TF1
1:0:19:232B:442:1:C00000:0:0:0:	TF1 SERIES FILMS
1:0:19:2014:430:1:C00000:0:0:0:	TFX
1:0:19:17CE:C82:3:EB0000:0:0:0:	the QYOU
1:0:19:17CF:C82:3:EB0000:0:0:0:	the QYOU CZ
1:0:19:2203:44C:1:C00000:0:0:0:	TIJI
1:0:1:304:5:85:C00000:0:0:0:	TLC
1:0:1:4E95:C86:3:EB0000:0:0:0:	TLC
1:0:16:13B8:C95:3:EB0000:0:0:0:	TLC
1:0:16:51D5:C96:3:EB0000:0:0:0:	TLC
1:0:1:47:7:85:C00000:0:0:0:	TLC Austria
1:0:19:2774:409:1:C00000:0:0:0:	TLC HD
1:0:19:277E:409:1:C00000:0:0:0:	TLC HD Austria
1:0:19:2015:430:1:C00000:0:0:0:	TMC
1:0:1:77C9:40A:1:C00000:0:0:0:	TNT
1:0:19:88:B:85:C00000:0:0:0:	TNT Comedy HD
1:0:19:8C:4:85:C00000:0:0:0:	TNT Film HD
1:0:19:7888:414:1:C00000:0:0:0:	TNT HD
1:0:19:7B:9:85:C00000:0:0:0:	TNT Serie HD
1:0:1:2EFE:441:1:C00000:0:0:0:	TOGGO plus
1:0:19:26C2:43E:1:C00000:0:0:0:	TOONAMI
1:0:1:7570:412:1:C00000:0:0:0:	TOROS
1:0:19:782D:428:1:C00000:0:0:0:	TOROS HD
1:0:1:4282:446:1:C00000:0:0:0:	toute L Histoire
1:0:19:1F4C:42E:1:C00000:0:0:0:	TRACE AFRICA
1:0:1:4ECB:CA4:3:EB0000:0:0:0:	Trace Sport Stars
1:0:19:24C6:43C:1:C00000:0:0:0:	TRACE URBAN
1:0:1:3155:459:1:C00000:0:0:0:	Traumfrauen TV
1:0:1:4E94:C86:3:EB0000:0:0:0:	Travel Channel
1:0:19:13B3:C95:3:EB0000:0:0:0:	Travel XP HD
1:0:19:13C7:C95:3:EB0000:0:0:0:	Travel XP HD BNL
1:0:1F:183A:40B:1:C00000:0:0:0:	Travelxp 4k
1:0:19:4281:446:1:C00000:0:0:0:	TREK
1:0:1:13F9:403:1:C00000:0:0:0:	TRT Turk
1:0:1:1B06:3FE:1:C00000:0:0:0:	TRT World HD
1:0:16:1334:CA2:3:EB0000:0:0:0:	TUTY
1:0:1:4E59:C86:3:EB0000:0:0:0:	TV 1000
1:0:19:132B:CA2:3:EB0000:0:0:0:	TV Barrandov HD
1:0:19:2201:44C:1:C00000:0:0:0:	TV BREIZH
1:0:16:524F:C99:3:EB0000:0:0:0:	TV Drenthe
1:0:19:1016:451:35:C00000:0:0:0:	TV GAMES
1:0:16:5250:C99:3:EB0000:0:0:0:	TV Gelderland
1:0:1:4E89:C86:3:EB0000:0:0:0:	TV Hram
1:0:19:3358:C93:3:EB0000:0:0:0:	TV JOJ +1 HD
1:0:19:3398:C89:3:EB0000:0:0:0:	TV JOJ HD
1:0:19:145A:C98:3:EB0000:0:0:0:	TV Lux HD
1:0:16:5265:C99:3:EB0000:0:0:0:	TV Noord
1:0:19:170F:419:1:C00000:0:0:0:	tv oberfranken HD
1:0:16:5252:C99:3:EB0000:0:0:0:	TV Oost
1:0:16:30B:C94:3:EB0000:0:0:0:	TV Oranje
1:0:16:36FE:C8C:3:EB0000:0:0:0:	TV Paprika
1:0:1:4E24:C85:3:EB0000:0:0:0:	TV Pink
1:0:1:4E8E:C86:3:EB0000:0:0:0:	TV Pink M
1:0:1:4E8D:C86:3:EB0000:0:0:0:	TV Prva (Crna Gora)
1:0:1:7A45:410:1:C00000:0:0:0:	TV Record SD
1:0:1:10D6:418:1:C00000:0:0:0:	TV TRWAM
1:0:1:4E8C:C86:3:EB0000:0:0:0:	TV Vijesti
1:0:16:335A:C93:3:EB0000:0:0:0:	TV WAR
1:0:16:3355:45B:1:C00000:0:0:0:	TV1 OOE
1:0:19:26B6:43E:1:C00000:0:0:0:	TV5 MONDE
1:0:1:1B03:3FE:1:C00000:0:0:0:	TV5MONDE EUROPE
1:0:19:1332:CA2:3:EB0000:0:0:0:	TV8 HD
1:0:19:170E:419:1:C00000:0:0:0:	TVA Ostbayern HD
1:0:1:4E8A:C86:3:EB0000:0:0:0:	TVCG1
1:0:1:4E8B:C86:3:EB0000:0:0:0:	TVCG2
1:0:1:1419:403:1:C00000:0:0:0:	TVCI
1:0:1:1131:404:1:C00000:0:0:0:	TVE INTERNACIONAL EUROPA
1:0:1:7A4A:410:1:C00000:0:0:0:	TVGA
1:0:16:15E1:403:1:C00000:0:0:0:	TVRUS
1:0:16:17E1:C82:3:EB0000:0:0:0:	TVV Infokanaal
1:0:1F:2:40B:1:C00000:0:0:0:	UHD1 by ASTRA / HD+
1:0:19:16AB:3FF:1:C00000:0:0:0:	Ulm-Allgäu HD
1:0:19:17D5:C91:3:EB0000:0:0:0:	UNITEL CLASSICA HD
1:0:19:65:9:85:C00000:0:0:0:	Universal TV HD
1:0:16:52E5:C96:3:EB0000:0:0:0:	UP NETWORK CZ
1:0:19:2459:440:1:C00000:0:0:0:	USHUAIA TV
1:0:16:1032:451:35:C00000:0:0:0:	VElevensports1
1:0:16:1033:451:35:C00000:0:0:0:	VElevenSports2
1:0:19:522B:C99:3:EB0000:0:0:0:	Veronica/DisneyXD HD
1:0:1:4EB6:CA4:3:EB0000:0:0:0:	VH1
1:0:1:6FF0:436:1:C00000:0:0:0:	VH1
1:0:1:4EC0:CA4:3:EB0000:0:0:0:	VH1 Classic
1:0:1:6FF1:436:1:C00000:0:0:0:	VH1 Classic
1:0:1:76C9:40E:1:C00000:0:0:0:	VIAJAR
1:0:19:74D3:3F8:1:C00000:0:0:0:	VIAJAR HD
1:0:19:4E9F:CA4:3:EB0000:0:0:0:	Viasat Explore
1:0:16:36ED:C8C:3:EB0000:0:0:0:	Viasat Explore/Spice
1:0:16:36EC:C8C:3:EB0000:0:0:0:	Viasat History
1:0:19:4E9E:CA4:3:EB0000:0:0:0:	Viasat History
1:0:16:36EE:C8C:3:EB0000:0:0:0:	Viasat Nature
1:0:19:4EA0:CA4:3:EB0000:0:0:0:	Viasat Nature
1:0:19:200F:430:1:C00000:0:0:0:	VICELAND
1:0:19:1B91:C88:3:EB0000:0:0:0:	VIER HD
1:0:16:5286:C96:3:EB0000:0:0:0:	VIJF
1:0:1:3333:45B:1:C00000:0:0:0:	VISIT-X.tv
1:0:16:5280:C96:3:EB0000:0:0:0:	Vitaya
1:0:16:FE0:451:35:C00000:0:0:0:	Vivid
1:0:16:FE1:451:35:C00000:0:0:0:	Vivid CZ
1:0:1:33A6:3EB:1:C00000:0:0:0:	Volksmusik
1:0:1:2F1C:441:1:C00000:0:0:0:	VOX
1:0:1:7085:443:1:C00000:0:0:0:	VOX Austria
1:0:1:7094:443:1:C00000:0:0:0:	VOX CH
1:0:19:EF11:421:1:C00000:0:0:0:	VOX HD
1:0:19:2E91:411:1:C00000:0:0:0:	VOX HD Austria
1:0:19:19CD:444:1:C00000:0:0:0:	VOYAGE
1:0:19:1B76:C88:3:EB0000:0:0:0:	VTM HD
1:0:16:5276:C96:3:EB0000:0:0:0:	vtm KIDS JR
1:0:16:527C:C96:3:EB0000:0:0:0:	vtm KIDS/Kanaal Z
1:0:19:2458:440:1:C00000:0:0:0:	W9
1:0:19:196A:44E:1:C00000:0:0:0:	WARNER TV
1:0:19:371F:C8E:3:EB0000:0:0:0:	WAU HD
1:0:1:6F76:457:1:C00000:0:0:0:	WDR Aachen
1:0:1:6E92:4B1:1:C00000:0:0:0:	WDR Bielefeld
1:0:1:6F78:457:1:C00000:0:0:0:	WDR Bonn
1:0:1:6E93:4B1:1:C00000:0:0:0:	WDR Dortmund
1:0:1:6F79:457:1:C00000:0:0:0:	WDR Duisburg
1:0:1:6E94:4B1:1:C00000:0:0:0:	WDR Düsseldorf
1:0:1:6E95:4B1:1:C00000:0:0:0:	WDR Essen
1:0:19:6F80:457:1:C00000:0:0:0:	WDR HD Aachen
1:0:19:6EA6:4B1:1:C00000:0:0:0:	WDR HD Bielefeld
1:0:19:6F82:457:1:C00000:0:0:0:	WDR HD Bonn
1:0:19:6EA7:4B1:1:C00000:0:0:0:	WDR HD Dortmund
1:0:19:6F83:457:1:C00000:0:0:0:	WDR HD Duisburg
1:0:19:6EA8:4B1:1:C00000:0:0:0:	WDR HD Düsseldorf
1:0:19:6EA9:4B1:1:C00000:0:0:0:	WDR HD Essen
1:0:19:6EA5:4B1:1:C00000:0:0:0:	WDR HD Köln
1:0:19:6EAA:4B1:1:C00000:0:0:0:	WDR HD Münster
1:0:19:6EAB:4B1:1:C00000:0:0:0:	WDR HD Siegen
1:0:19:6F81:457:1:C00000:0:0:0:	WDR HD Wuppertal
1:0:1:6DCF:44D:1:C00000:0:0:0:	WDR Köln
1:0:1:6E96:4B1:1:C00000:0:0:0:	WDR Münster
1:0:1:6E97:4B1:1:C00000:0:0:0:	WDR Siegen
1:0:1:6EEB:4B1:1:C00000:0:0:0:	WDR Test A
1:0:1:6F77:457:1:C00000:0:0:0:	WDR Wuppertal
1:0:1:445F:453:1:C00000:0:0:0:	WELT
1:0:1:332F:45B:1:C00000:0:0:0:	Welt der Wunder
1:0:19:5274:41D:1:C00000:0:0:0:	WELT HD
1:0:19:527E:41D:1:C00000:0:0:0:	WELT HD
1:0:19:4280:446:1:C00000:0:0:0:	XXL
1:0:19:429E:446:1:C00000:0:0:0:	XXL
1:0:1:140A:403:1:C00000:0:0:0:	YOL TV
1:0:1:6D66:437:1:C00000:0:0:0:	ZDF
1:0:19:2B66:3F3:1:C00000:0:0:0:	ZDF HD
1:0:1:6D6B:437:1:C00000:0:0:0:	ZDFinfo
1:0:19:2BA2:3F2:1:C00000:0:0:0:	ZDFinfo HD
1:0:1:6D6E:437:1:C00000:0:0:0:	zdf_neo
1:0:19:2B7A:3F3:1:C00000:0:0:0:	zdf_neo HD
1:0:1:23:F:85:C00000:0:0:0:	Zee One
1:0:19:2775:409:1:C00000:0:0:0:	Zee One HD
1:0:1:4E33:C8B:3:EB0000:0:0:0:	Zenska TV HD
1:0:16:1B95:C88:3:EB0000:0:0:0:	ZES
1:0:16:51C2:C96:3:EB0000:0:0:0:	Ziggo Sport Golf
1:0:19:51E0:C96:3:EB0000:0:0:0:	Ziggo Sport Select HD
1:0:16:51BD:C96:3:EB0000:0:0:0:	Ziggo Sport Voetbal
1:0:1:75A6:422:1:C00000:0:0:0:	(...)
1:0:1:75AA:422:1:C00000:0:0:0:	(...)
1:0:1:75AB:422:1:C00000:0:0:0:	(...)
1:0:1:75AF:422:1:C00000:0:0:0:	(...)
1:0:1:77C4:40A:1:C00000:0:0:0:	(...)
1:0:1:75C7:422:1:C00000:0:0:0:	(...)
1:0:1:75CA:422:1:C00000:0:0:0:	(...)
1:0:1:75CF:422:1:C00000:0:0:0:	(...)
1:0:1:75E3:422:1:C00000:0:0:0:	(...)
1:0:1:75EE:422:1:C00000:0:0:0:	(...)
1:0:1:75EF:422:1:C00000:0:0:0:	(...)
1:0:1:75F1:422:1:C00000:0:0:0:	(...)
1:0:1:75F2:422:1:C00000:0:0:0:	(...)
1:0:1:75F3:422:1:C00000:0:0:0:	(...)
1:0:1:75F5:422:1:C00000:0:0:0:	(...)
